peak	gene	zscore	pvalue
chr14-45539573-45540351	Fermt2	9.53383028340389	7.57923702005548e-22
chr14-46860835-46861805	Cdkn3	9.21232879309084	1.59562431658175e-20
chr14-46941619-46942413	Cdkn3	5.11837697900706	1.54088075002262e-07
chr14-47518417-47519298	Lgals3	5.12900958022056	1.45635260799376e-07
chr14-47735095-47736029	Peli2	3.91306980008287	4.55650895561523e-05
chr14-52152173-52153109	Gm16617	5.47885539008624	2.14043021707957e-08
chr14-56296560-56297479	Gzmb	4.94575013622626	3.79256006629202e-07
chr14-60204737-60205648	Atp8a2	3.70645808667049	0.00010508899998715
chr14-60443908-60444834	Atp8a2	4.01913560307237	2.92060234067667e-05
chr14-61258127-61259055	Gm27017	5.20463648704896	9.71883594801749e-08
chr14-61971019-61971965	Dleu2	3.20429466754998	0.000676969137679844
chr14-63088468-63088930	Neil2	4.78364274426252	8.60732692848185e-07
chr14-65112568-65113482	Extl3	3.89422453575036	4.92566840486871e-05
chr14-66271806-66272617	Pbk	5.52581988014257	1.63975228758827e-08
chr14-66232184-66233043	Esco2	4.93035041834277	4.10411232584244e-07
chr14-67887477-67888564	Dock5	4.89220787440566	4.98555242070919e-07
chr14-67933126-67933774	Dock5	4.83294066239176	6.72654476150028e-07
chr14-67951175-67952013	Dock5	5.82708732283676	2.82015516543043e-09
chr14-70798430-70799291	Dok2	5.76036856067233	4.19652333032537e-09
chr14-72777683-72778610	Cysltr2	16.9912827219706	4.76412336208624e-65
chr14-73237561-73238421	Lpar6	5.7334421606718	4.92063180497636e-09
chr14-99099359-99100267	Bora	4.52321823246431	3.04531919230638e-06
chr14-101816132-101817000	Lmo7	14.6737759031224	4.74564766672898e-49
chr14-102902592-102903504	Mycbp2	3.26001494601469	0.000557031714782471
chr14-102975659-102976581	Kctd12	4.45451426017996	4.20416703388428e-06
chr14-102978263-102979165	Kctd12	5.30932375476024	5.50163633969707e-08
chr14-102982272-102983191	Kctd12	4.28340000329913	9.20294197928393e-06
chr14-103469260-103470186	Mycbp2	3.51037358838709	0.000223738758386331
chr14-103977615-103978392	Ednrb	4.8928206939346	4.97004800801184e-07
chr14-105732142-105732897	Spry2	5.34765407411337	4.45507768411318e-08
chr14-105893160-105893992	Spry2	3.50619062516326	0.000227284769068563
chr14-105894645-105895650	Spry2	4.31873858859699	7.84617592724544e-06
chr14-105895827-105896697	Spry2	5.18376297093226	1.0872663004494e-07
chr14-105896917-105897867	Spry2	4.90133774879375	4.75931230939789e-07
chr14-105898511-105899438	Spry2	4.12065263983157	1.88900334084963e-05
chr14-119316455-119317376	Dzip1	10.0285946326137	5.70647128083076e-24
chr14-121303060-121303907	Stk24	4.76464606674742	9.45927149708317e-07
chr14-121710084-121710841	Gpr18	4.11487208819899	1.93697089465159e-05
chr14-121938243-121939173	Ubac2	3.68264875102839	0.000115411549581417
chr14-121929070-121929879	Gpr183	4.34436094532459	6.98408441584032e-06
chr14-121938243-121939173	Gpr183	5.17554282234069	1.13624649664385e-07
chr14-121961571-121962468	Gpr183	3.518658402852	0.000216867397858675
chr14-121964814-121965614	Gpr183	5.60389703367579	1.04792620848467e-08
chr14-123201727-123202529	Itgbl1	8.77019328921439	8.91799194416887e-19
chr15-5950694-5951647	Dab2	11.3671000535216	3.04900180151206e-30
chr15-8641996-8642883	Slc1a3	4.05135598418294	2.54608324041141e-05
chr15-9070829-9071716	Nadk2	4.31115727856824	8.12011682882823e-06
chr15-9202762-9203681	Nadk2	4.70585096441534	1.26404582509729e-06
chr15-12229892-12230796	Mtmr12	4.2241667286383	1.19913229386164e-05
chr15-25167812-25168719	Gm5468	6.36912404178015	9.50554072485755e-11
chr15-25269381-25270295	Basp1	3.93635032160975	4.1365089767964e-05
chr15-25407035-25407884	Basp1	3.63397770707337	0.000139542493398286
chr15-25410845-25411601	Basp1	3.91519691688852	4.51652264711891e-05
chr15-25413275-25414100	Basp1	3.86784741605913	5.49001657414135e-05
chr15-25580459-25581260	Myo10	9.23599260853843	1.27951085803388e-20
chr15-26795007-26795883	Fbxl7	7.51566500363292	2.83111858124942e-14
chr15-26895010-26895881	Fbxl7	12.534885898083	2.40526658361957e-36
chr15-38627014-38627868	Klf10	4.66099103363817	1.57345217184992e-06
chr15-38938333-38939220	Fzd6	13.111193085784	1.4204685399238e-39
chr15-42676441-42677125	Angpt1	7.04164033535677	9.49948640497779e-13
chr15-48792445-48793352	Csmd3	3.16424899118659	0.000777418574812259
chr15-48837780-48838629	Csmd3	5.28699972860328	6.21694120663113e-08
chr15-48904396-48905313	Csmd3	3.21406893768342	0.000654341246319032
chr15-50697637-50698641	Trps1	6.79290313273129	5.49495881801241e-12
chr15-54918991-54919606	Dscc1	4.78064292848646	8.73677387821297e-07
chr15-58058002-58058891	Gm15943	5.06369995794405	2.0559832549431e-07
chr15-59523686-59524598	Sqle	8.90650024512608	2.63344240460097e-19
chr15-61984998-61985846	Myc	4.97647681134984	3.23760146702481e-07
chr15-64131744-64132650	Gsdmc4	5.51660197419174	1.72808490504559e-08
chr15-64922019-64922776	Adcy8	4.07957115187567	2.25594293591893e-05
chr15-66694494-66695409	Tmem71	4.50676480240199	3.29117628461251e-06
chr15-74752512-74753400	Them6	5.46536165169129	2.30981987202785e-08
chr15-75143537-75144399	Zfp41	6.28851097892429	1.60262702143403e-10
chr15-75782065-75782878	Fam83h	5.04418357929044	2.2773092973909e-07
chr15-76189735-76190670	Plec	6.38079210630143	8.80871684095347e-11
chr15-76195258-76195970	Plec	7.92745052134357	1.1184529702097e-15
chr15-76343087-76343973	Tonsl	4.7587942604073	9.73764088741612e-07
chr15-76829242-76830129	Mfsd3	4.18626619520642	1.41790376248565e-05
chr15-78449814-78450737	Il2rb	7.56738414604675	1.90407266600948e-14
chr15-78481028-78481852	Il2rb	4.49960070026754	3.40406116556111e-06
chr15-78494731-78495631	Il2rb	10.1060901789081	2.59574561278792e-24
chr15-78515736-78516506	Il2rb	3.71303019433541	0.000102396221643627
chr15-78527720-78528534	Il2rb	5.03795776466097	2.35262616251768e-07
chr15-78494731-78495631	Lgals1	6.50001469978396	4.01560818355107e-11
chr15-79139328-79140127	Maff	5.27280739276819	6.71762715415096e-08
chr15-79260990-79261932	Fam227a	4.30379577290055	8.39482219793347e-06
chr15-79973567-79974478	Fam227a	5.72670604522708	5.11996869170252e-09
chr15-80025549-80026351	Pdgfb	3.38292418998441	0.000358592132855835
chr15-80030139-80031075	Pdgfb	3.99824210866059	3.19073297676974e-05
chr15-80572036-80572940	Grap2	6.14621262879643	3.96774458973815e-10
chr15-80598988-80599901	Grap2	9.17007313965827	2.3634910508737e-20
chr15-80638781-80639716	Grap2	10.3356038330554	2.43169691128831e-25
chr15-80697425-80698274	Grap2	4.35089309764399	6.77920737742157e-06
chr15-81096103-81096927	Grap2	3.87309923830017	5.37300226585681e-05
chr15-81814215-81815100	Polr3h	5.61950198143882	9.57543415054787e-09
chr15-82293731-82294606	Pmm1	4.99960204617734	2.87243806587448e-07
chr15-83526423-83527342	Arfgap3	4.01291440153507	2.9986832806071e-05
chr15-83442211-83443115	Scube1	3.63467982571964	0.000139163034378243
chr15-84355007-84355893	Parvg	4.15783950497856	1.60635800742112e-05
chr15-85090687-85091787	Fbln1	6.22949518965142	2.33970261966189e-10
chr15-85625457-85626400	Fbln1	4.81153736218741	7.48868640737222e-07
chr15-88560526-88561144	Pim3	5.41745070970029	3.02274041169943e-08
chr15-91702911-91703834	Lrrk2	14.3390592211786	6.23674300160234e-47
chr15-96210483-96211359	A130051J06Rik	4.21563469620074	1.24538335938468e-05
chr15-96699534-96700281	Slc38a2	3.15960689031457	0.000789910690637629
chr15-97517601-97518539	Tmem106c	4.49753935236094	3.43722199629506e-06
chr15-99042688-99043495	Rhebl1	5.87769502463704	2.08009227133327e-09
chr15-99632227-99633027	Mcrs1	4.51060174513987	3.2321992964326e-06
chr15-99917566-99918044	Racgap1	5.26060637904617	7.17905531722646e-08
chr15-100614976-100615825	Tfcp2	3.85426419208684	5.80390995768208e-05
chr15-100807837-100808743	C330013E15Rik	5.84593925155243	2.51858930699531e-09
chr15-100666115-100666939	Galnt6	3.83234879668843	6.34628052115148e-05
chr15-101212318-101213062	Fignl2	5.97660511006809	1.13917786200765e-09
chr15-101222763-101223609	Grasp	5.32759574400662	4.97606604687152e-08
chr15-101253731-101254614	Nr4a1	4.34077470978131	7.09906197632495e-06
chr15-101260144-101261024	Nr4a1	3.82575858643288	6.51850019247586e-05
chr15-101266277-101267180	Nr4a1	5.5312633635821	1.5896627741176e-08
chr15-101980953-101981860	Soat2	5.04224527618197	2.30050502169865e-07
chr15-102567698-102568604	Spryd3	4.33551901190437	7.27083023559929e-06
chr15-102580961-102581795	Espl1	5.53829981071212	1.52711046773097e-08
chr15-102683382-102684307	Myg1	4.86424447472472	5.74474155327668e-07
chr15-103320720-103321626	Zfp385a	4.42433219375062	4.83705323384374e-06
chr16-3839149-3840120	Nlrc3	3.55613717239257	0.000188173814663779
chr16-3976007-3976939	Nlrc3	4.01497433475678	2.97261319598371e-05
chr16-5035963-5036889	Glis2	5.96797952636245	1.20104750524628e-09
chr16-4963910-4964832	Cdip1	3.39320804008522	0.000345395764926353
chr16-4880191-4881007	Ubald1	4.53243325651712	2.91540512156196e-06
chr16-8836503-8837337	Mettl22	4.21292913469927	1.2604008487872e-05
chr16-10766872-10767778	Litaf	4.11667253603411	1.9219080114253e-05
chr16-11282505-11283435	Snx29	3.43603219499049	0.000295150409946894
chr16-11885170-11886118	Gm9961	5.68820502542375	6.41908165412606e-09
chr16-18090081-18090767	Smpd4	4.81429089685268	7.38617456473556e-07
chr16-17938584-17939490	Gm15764	5.27318896210075	6.70366954559631e-08
chr16-19876798-19877706	B3gnt5	3.22384382545142	0.000632411794901797
chr16-20095700-20096291	B3gnt5	4.8677763886732	5.64304635743839e-07
chr16-21778226-21779099	Gm16863	5.99847761475601	9.95879850191043e-10
chr16-21641742-21642663	2510009E07Rik	3.86128171319384	5.63968792388258e-05
chr16-23517374-23518305	Masp1	4.69180851181182	1.3540026492948e-06
chr16-23981071-23981649	Bcl6	5.02784866687537	2.48006532760763e-07
chr16-30064876-30065695	Hes1	4.54346033423222	2.7669111161391e-06
chr16-31200865-31201758	Acap2	3.62351276278969	0.000145314427995667
chr16-33921993-33922916	Itgb5	3.80131847889035	7.19640808506378e-05
chr16-36549604-36550506	Fbxo40	3.79238580342446	7.46034349105623e-05
chr16-36665558-36666442	Cd86	4.00659311651833	3.08004231999403e-05
chr16-36769851-36770747	Slc15a2	4.93700835788446	3.96650362796323e-07
chr16-38799840-38800729	Upk1b	4.88539399425716	5.16111154228757e-07
chr16-43654787-43655661	Zdhhc23	6.4473550775274	5.6909458875789e-11
chr16-43661866-43662854	Zdhhc23	4.05364698389022	2.52126461387476e-05
chr16-43690084-43690946	Zdhhc23	5.06942286635391	1.99511902460294e-07
chr16-43832910-43833849	Sidt1	4.35745260595382	6.57924899505593e-06
chr16-44018038-44018775	Sidt1	3.58571043255546	0.000168080902957557
chr16-44362233-44363149	Sidt1	7.9565578256746	8.84457404109419e-16
chr16-44691478-44692336	Spice1	4.00967491637375	3.040119921126e-05
chr16-44913221-44913930	Ccdc80	5.60774552671053	1.02489554492861e-08
chr16-45786398-45787196	Phldb2	6.19700555125372	2.87737361073939e-10
chr16-45843995-45844798	Phldb2	5.55838381420564	1.36142057107267e-08
chr16-51704857-51705757	Cblb	4.4454617345932	4.38516457122232e-06
chr16-55698260-55699177	Nfkbiz	3.49699162041772	0.000235268306127687
chr16-55754103-55755001	Nfkbiz	4.00443421764963	3.10830432415716e-05
chr16-55821730-55822601	Nfkbiz	3.75991355010598	8.49860417588176e-05
chr16-55838490-55839303	Nfkbiz	4.5155151303245	3.15815182255055e-06
chr16-58498126-58499010	St3gal6	3.27435912241643	0.000529509646651278
chr16-76408027-76408742	Samsn1	3.58058615433817	0.000171412139375229
chr16-76053272-76054125	Nrip1	3.39272782613756	0.00034600179697978
chr16-76110138-76111060	Nrip1	3.54184514170443	0.000198669333628239
chr16-77410867-77411645	Gm11146	8.31071193562336	4.75647999372853e-17
chr16-85800712-85801516	Adamts1	8.92208348923093	2.28798528813646e-19
chr16-85802730-85803620	Adamts1	11.444990196608	1.24566317615169e-30
chr16-85804004-85804794	Adamts1	7.40464276746383	6.5751992292107e-14
chr16-90882062-90882527	Eva1c	9.69457771049879	1.58975112015452e-22
chr16-91366775-91367658	4930404I05Rik	5.46615566727086	2.29950247078174e-08
chr16-91728549-91729454	Ifngr2	3.19094441454038	0.0007090428005305
chr16-92696959-92697801	Runx1	3.90276222174669	4.75505593064072e-05
chr16-92715216-92716140	Runx1	3.9496304562213	3.91359710401109e-05
chr16-94038010-94038882	Chaf1b	4.99552788632297	2.93375220423285e-07
chr16-94331592-94332509	Ttc3	3.95734273962149	3.78940751349203e-05
chr16-96036644-96037554	1600002D24Rik	4.46709108393559	3.96451881996967e-06
chr16-96180742-96181733	1600002D24Rik	4.09601651123253	2.10159983034802e-05
chr16-96002189-96002975	Pcp4	5.67375252565154	6.98514553367269e-09
chr17-6103359-6104250	Dynlt1b	5.30602511902384	5.60207623935936e-08
chr17-6981963-6982861	Sytl3	4.81763030942124	7.26366071552725e-07
chr17-7831155-7832096	Ccr6	4.4600197006919	4.09760597197425e-06
chr17-7925499-7926400	Tagap	4.29711325382984	8.65183993207219e-06
chr17-7931273-7932155	Tagap	6.045824373662	7.43239768426761e-10
chr17-8525852-8526626	Ccr6	4.01106338042179	3.02229395928828e-05
chr17-10328273-10329154	Qk	3.38833844203508	0.000351587200197749
chr17-10359143-10360036	Qk	3.7598860098618	8.4995397984108e-05
chr17-10914679-10915654	Pacrg	5.3199546020856	5.18965742465032e-08
chr17-12909429-12910340	Pnldc1	6.19900091693408	2.84113504546671e-10
chr17-13367141-13368038	Pnldc1	8.1475112616774	1.85745151913946e-16
chr17-13186224-13187087	Gm16046	5.1584489274701	1.24502004195383e-07
chr17-13431993-13432768	Gm16046	12.1742124594712	2.1324535507205e-34
chr17-15174077-15175189	Dll1	3.85987082588551	5.67234894400544e-05
chr17-23980144-23981125	Mmp25	4.35000668043874	6.80666923212889e-06
chr17-23747814-23748573	BC028777	5.86565907317119	2.23676072337862e-09
chr17-24285480-24286328	Ntn3	3.9405808975817	4.06422660913835e-05
chr17-24285480-24286328	Rab26	3.99637805673109	3.21594945620849e-05
chr17-25015498-25016399	Tsr3	3.1514010260939	0.000812446110983367
chr17-25255787-25256648	2810468N07Rik	4.10083546565027	2.05830594520573e-05
chr17-25257631-25258556	2810468N07Rik	5.09655197884973	1.7294781061525e-07
chr17-25567510-25568411	2810468N07Rik	4.45680390767672	4.1595317314202e-06
chr17-25700830-25701652	1700022N22Rik	4.67716394121534	1.45434855058861e-06
chr17-25800767-25801674	Nme4	6.70291973141491	1.0214785014591e-11
chr17-25823162-25824073	1700022N22Rik	4.17481487913761	1.49114232038543e-05
chr17-26176848-26177745	Gm16278	4.89136676827304	5.0069083360449e-07
chr17-26381266-26382201	Gm16278	5.28400508388854	6.31948705821467e-08
chr17-26230892-26231870	Rgs11	5.94745888208064	1.36168573327272e-09
chr17-26502689-26503592	Dusp1	5.65537170186744	7.77546784177847e-09
chr17-27566996-27567470	AI413582	4.51964488195425	3.09717227463208e-06
chr17-27896853-27897690	Uhrf1bp1	4.6107759685412	2.00584344819988e-06
chr17-27954326-27955274	Tead3	5.72612703845678	5.13746453687627e-09
chr17-29356220-29357058	4930539E08Rik	5.51603367654453	1.73367922316321e-08
chr17-29768946-29769786	Gm26885	4.03176365200575	2.76799227970833e-05
chr17-31431596-31432533	Slc37a1	4.39229267275661	5.60807854655062e-06
chr17-34238352-34239135	Gm17251	4.77270722976885	9.08829625236912e-07
chr17-33824115-33825029	Rab11b	4.00615638472123	3.0857398441465e-05
chr17-34280447-34281396	H2-Oa	4.72797570157678	1.13384657214096e-06
chr17-34261232-34262121	H2-Ab1	5.36288881794748	4.09507109431346e-08
chr17-34261232-34262121	H2-Aa	6.30442015018253	1.44637404170709e-10
chr17-34261232-34262121	H2-Eb1	4.79272759107629	8.22644792018369e-07
chr17-34287479-34288366	H2-Ab1	5.59348985466308	1.11275117846712e-08
chr17-34300712-34301662	H2-Ab1	5.82970442128522	2.77628196198618e-09
chr17-34304451-34305190	H2-Ab1	7.90068329577913	1.38689306005752e-15
chr17-34347449-34348367	H2-Ab1	5.48811477662215	2.03123038570238e-08
chr17-34300712-34301662	H2-Aa	5.77707360552277	3.80055197415007e-09
chr17-34304451-34305190	H2-Aa	4.81748123620173	7.26908788454583e-07
chr17-34293294-34294216	H2-Eb1	4.55908594343334	2.56883722205593e-06
chr17-34300712-34301662	Gm20513	9.80778981776077	5.2113168262553e-23
chr17-34300712-34301662	H2-Eb1	6.1569740255409	3.70740021102496e-10
chr17-34304451-34305190	H2-Eb1	5.31209769811726	5.41852371391547e-08
chr17-34305419-34306269	H2-Eb1	4.8878042789525	5.09834124639265e-07
chr17-34388303-34389194	Ager	4.46733692950072	3.95996703317789e-06
chr17-34455487-34456344	Neu1	4.27079000654511	9.73908751794592e-06
chr17-34637638-34638491	Ly6g6e	4.23074847779187	1.1645749864862e-05
chr17-34743544-34744442	C4b	6.31215264374595	1.37590300463187e-10
chr17-34930834-34931726	Hspa1b	3.26301920922226	0.000551160239691755
chr17-34952205-34953133	Hspa1b	5.47820514340954	2.14830914855106e-08
chr17-34952205-34953133	Hspa1a	4.32948362396287	7.47296917812717e-06
chr17-34954822-34955749	Hspa1b	21.8402057524454	4.81602796126248e-106
chr17-34954822-34955749	Hspa1a	11.8767790543151	7.81368122920697e-33
chr17-34959007-34959895	Hspa1b	8.58199548195183	4.66206517548202e-18
chr17-34968025-34968960	Hspa1b	12.5359402137606	2.37348987098391e-36
chr17-34969527-34970476	Hspa1b	9.10208481348914	4.43070976300367e-20
chr17-34971913-34972869	Hspa1b	5.86090780520781	2.30171761714624e-09
chr17-34959007-34959895	Hspa1a	5.40352847223617	3.26712889697418e-08
chr17-34968025-34968960	Hspa1a	17.0105940706927	3.42696258166353e-65
chr17-34969527-34970476	Hspa1a	15.9603035488905	1.20776865023656e-57
chr17-34971913-34972869	Hspa1a	7.17518930652613	3.61036004926026e-13
chr17-35079516-35080467	Ly6g6e	4.951235039607	3.68719864033994e-07
chr17-35516475-35517389	Gm17705	3.8674359880884	5.49928431409312e-05
chr17-35230707-35231391	Ltb	5.40179126803671	3.29893492900154e-08
chr17-35230707-35231391	H2-Q7	5.58130099712738	1.19363045771236e-08
chr17-35437307-35437901	H2-Q7	6.32401977766391	1.27422542810848e-10
chr17-35685831-35686695	Gm6034	5.96257178672787	1.24149253684916e-09
chr17-35821198-35822079	Ier3	5.14596660723541	1.33073383633479e-07
chr17-37286480-37287387	Zfp57	4.58609385791179	2.25807820140936e-06
chr17-37491725-37492643	Olfr110	6.44916463980104	5.6234166669626e-11
chr17-37538137-37539040	Olfr110	7.52063805003615	2.72547812538805e-14
chr17-37525244-37526150	Olfr111	5.75463811452371	4.34137964811009e-09
chr17-37527279-37528129	Olfr111	4.97709361915283	3.22730537766741e-07
chr17-44569008-44569910	Runx2	5.95337836122089	1.31331547560092e-09
chr17-44654302-44655203	Runx2	5.65787676435226	7.66285562244496e-09
chr17-45710106-45710900	Vegfa	6.95565477998702	1.75464125489545e-12
chr17-46301644-46302573	Rsph9	4.96152047082758	3.49717486193329e-07
chr17-46523814-46524687	Gnmt	6.18351336028205	3.13452126511028e-10
chr17-47368434-47369338	Tbcc	4.56204649590059	2.53287125871071e-06
chr17-48544699-48545649	Apobec2	5.01800928828518	2.61048267288014e-07
chr17-50204927-50205763	Rftn1	5.14955944707914	1.30549505701889e-07
chr17-52162456-52163311	Satb1	6.58604115705598	2.2585432869275e-11
chr17-52168038-52168905	Satb1	3.9205553422168	4.4172571980256e-05
chr17-56256390-56256958	Safb2	3.5696950299754	0.000178698527927773
chr17-67133292-67134205	Ptprm	4.32604418056598	7.59054932733332e-06
chr17-67342649-67343576	Ptprm	5.77655726148011	3.81222811365168e-09
chr17-67354150-67355086	Ptprm	5.07818488063636	1.90528900499782e-07
chr17-71164698-71165596	Lpin2	3.50636160960559	0.000227138798761365
chr17-71380636-71381362	Emilin2	5.1013371866528	1.68631040780253e-07
chr17-74667639-74668592	Ttc27	4.28344670129037	9.20100977766189e-06
chr17-75465081-75465934	Rasgrp3	3.46820072277624	0.000261977885859709
chr17-80620676-80621588	Cdkl4	3.90834231251415	4.64657860064415e-05
chr17-84725051-84726053	Slc3a1	4.67165494005662	1.49391295794472e-06
chr17-88581248-88582199	Ppp1r21	4.43297414919296	4.64710067155665e-06
chr18-9707176-9708112	Colec12	5.58721630993488	1.15369125993245e-08
chr18-9734666-9735407	Colec12	5.0844481979165	1.84348187301853e-07
chr18-12294719-12295498	Lama3	10.4138787791394	1.07153940627138e-25
chr18-12634401-12635322	Ttc39c	4.31665732605328	7.92048938669401e-06
chr18-12640249-12641131	Ttc39c	13.0219526265992	4.58965877774627e-39
chr18-16808999-16809933	Cdh2	15.9768260231673	9.26730608515081e-58
chr18-20557954-20558752	Rnf125	5.50909040238595	1.80346320990501e-08
chr18-23844458-23845267	Mapre2	3.96880802468422	3.61165219048285e-05
chr18-24902378-24903314	Mocos	13.2554955029964	2.09669015634354e-40
chr18-34768548-34769456	Kif20a	5.79718696552749	3.3718248237901e-09
chr18-34860590-34861449	Egr1	5.91409472231032	1.66852906554691e-09
chr18-36400219-36401141	Wdr55	5.04397244376393	2.27982497104961e-07
chr18-56446861-56447652	Gramd3	6.43937667397195	5.99825723083533e-11
chr18-56447779-56448373	Gramd3	12.8811645108856	2.87309736676336e-38
chr18-56468942-56469925	Gramd3	4.50855422198134	3.26354444344497e-06
chr18-56447779-56448373	Lmnb1	6.76577431415204	6.62990518153839e-12
chr18-56468942-56469925	Lmnb1	5.56502114609468	1.31060311221504e-08
chr18-60211613-60212485	Gm4951	6.74783663311412	7.50328859570888e-12
chr18-60211613-60212485	Iigp1	6.64958587947982	1.46959406158098e-11
chr18-60238445-60239367	Gm4951	4.51665810029684	3.14116081841428e-06
chr18-60375684-60376429	Iigp1	6.60974289694969	1.92494028112664e-11
chr18-60380952-60381849	Iigp1	5.31748948818736	5.26043803061678e-08
chr18-60803227-60804127	Iigp1	6.59991790038711	2.0569276768024e-11
chr18-60744350-60745249	Csf1r	3.09395858358893	0.000987525278664961
chr18-60803227-60804127	Cd74	10.5760673730702	1.92385489673666e-26
chr18-61108181-61109087	Csf1r	3.39664734463207	0.000341084099671096
chr18-62129064-62129994	Spink10	4.75652885336067	9.84750502104811e-07
chr18-62683958-62684716	Apcdd1	15.7058814651522	6.89241466586421e-56
chr18-62938530-62939355	Apcdd1	18.0448000043854	4.33388434686523e-73
chr18-66460696-66461578	Pmaip1	5.22215554562187	8.84261585203914e-08
chr18-67985732-67986631	Cep76	4.19090741597099	1.38920512939033e-05
chr18-67728254-67729129	Gm26910	4.95993670162205	3.52580766758711e-07
chr18-68157192-68158060	Ldlrad4	4.26139777268265	1.0157613874919e-05
chr18-75304263-75305108	Smad7	4.12596191347851	1.8459418414171e-05
chr18-75324998-75325909	Smad7	3.41112292302932	0.000323479589105359
chr18-75366885-75367726	Smad7	3.21599751752758	0.000649959782974937
chr18-75371278-75372054	Smad7	3.98078214947002	3.43444397449306e-05
chr18-75377153-75377965	Smad7	3.74459182328643	9.03436435018724e-05
chr18-80435715-80436631	Pard6g	5.18287247009382	1.09247221525524e-07
chr18-80367982-80368865	Kcng2	5.10762684442935	1.63115047936743e-07
chr18-80983785-80984672	Sall3	3.64413352053088	0.000134147060834593
chr18-80986899-80987842	Sall3	6.33030302287457	1.22340097945872e-10
chr18-81013796-81014683	Sall3	4.0223199099586	2.88138566169333e-05
chr18-85343553-85344449	Timm21	5.82905440324612	2.78711651688607e-09
chr18-88924098-88925030	Socs6	4.88221411568533	5.24506299878189e-07
chr18-89245229-89246105	Cd226	9.12615056289701	3.5489127114333e-20
chr19-3654694-3655582	Nudt8	4.24269468902655	1.10425901069496e-05
chr19-3731094-3732010	Tbc1d10c	9.52184652971157	8.50643785681653e-22
chr19-3793744-3794545	Gstp2	6.02098925758906	8.6677132434754e-10
chr19-4043894-4044808	Gstp2	5.50666167386041	1.82851056095279e-08
chr19-5151016-5151922	Mrpl11	4.39341544501482	5.57918002454858e-06
chr19-5510227-5511128	Sf3b2	3.44272373247523	0.000287943644521626
chr19-5815710-5816572	Ctsw	7.61994670253608	1.26890240277702e-14
chr19-6454083-6455009	Tm7sf2	6.69996182730106	1.04236995565233e-11
chr19-6530823-6531636	Tm7sf2	4.11745969729306	1.91535746486245e-05
chr19-6304527-6305421	Sac3d1	3.8695368788523	5.45211435240201e-05
chr19-6349050-6349893	Sac3d1	4.09836196269691	2.08042128549268e-05
chr19-6287852-6288691	Ehd1	5.36746396947083	3.99257267326027e-08
chr19-7650853-7651891	Gm17227	5.24692425462881	7.73297233512263e-08
chr19-8529676-8530568	Zbtb3	6.36878406632212	9.52663133580604e-11
chr19-8558627-8559540	Mta2	5.1855676281699	1.07678959595e-07
chr19-8980529-8981411	1810009A15Rik	4.83468727937535	6.66775533761153e-07
chr19-8982990-8983767	1810009A15Rik	4.19428605156982	1.36866186562863e-05
chr19-8984146-8985019	Ahnak	4.1208026441864	1.88777372986851e-05
chr19-8990261-8991139	Ahnak	6.73899214280217	7.97445127793691e-12
chr19-8997311-8998246	Ahnak	4.35207227675771	6.74283932147668e-06
chr19-9052851-9053860	Ahnak	7.1065508047873	5.94894368729772e-13
chr19-10276589-10277436	Dagla	4.37993715624847	5.93567700674081e-06
chr19-10473073-10473543	Tmem138	4.35779130812101	6.56907837243116e-06
chr19-10581916-10582685	Tmem216	5.77144944248279	3.92962702174004e-09
chr19-10747379-10748170	Cd6	5.70115880416457	5.94978573762117e-09
chr19-11047712-11048657	Cd6	5.70459365219176	5.83104803920188e-09
chr19-10841973-10842685	Slc15a3	4.45725116505648	4.15086576112465e-06
chr19-11107632-11108577	AW112010	4.03065115657223	2.7811272318606e-05
chr19-11361674-11362514	AW112010	7.67141636595179	8.50536895525636e-15
chr19-11411550-11412421	AW112010	3.62028376662193	0.000147140048251164
chr19-11511001-11511802	AW112010	3.91063582363865	4.60267389250381e-05
chr19-11064982-11065915	Ms4a4b	5.39469881466794	3.4319294247422e-08
chr19-11064982-11065915	BE692007	8.22910373857176	9.43096887602751e-17
chr19-11559374-11560286	Ms4a14	5.47646980265734	2.16947389186425e-08
chr19-11320743-11321637	Ms4a4a	5.4378535273926	2.69631384020724e-08
chr19-11335604-11336561	Ms4a4a	4.1466267819417	1.68704691307408e-05
chr19-11513268-11514170	Ms4a7	5.047171760506	2.24199105695765e-07
chr19-11559374-11560286	Ms4a7	5.43036325730416	2.81197290296109e-08
chr19-11355482-11356391	Ms4a4b	5.6902412780674	6.34299948972116e-09
chr19-11355482-11356391	BE692007	5.58389840177053	1.17593065097849e-08
chr19-11361674-11362514	Ms4a4b	9.29676073439739	7.2394788335788e-21
chr19-11361674-11362514	BE692007	5.99887064181887	9.93472792628901e-10
chr19-11374996-11375871	Ms4a4a	7.24714985400417	2.12816486741689e-13
chr19-11559374-11560286	Ms4a4a	5.3152071983776	5.32680155114319e-08
chr19-11411550-11412421	Ms4a4b	8.19323697892015	1.27146398160654e-16
chr19-11413485-11414563	BE692007	5.63745828811159	8.62891943489229e-09
chr19-11413485-11414563	Gm8369	5.59592289281358	1.097256126819e-08
chr19-11483911-11484847	Ms4a4b	6.89084313769134	2.77313351776792e-12
chr19-11494253-11495154	Ms4a4b	4.18868425647708	1.40288226008739e-05
chr19-11511001-11511802	Ms4a4b	8.68266028338195	1.93308911078207e-18
chr19-11559374-11560286	Ms4a6c	4.96009070941726	3.52301349200334e-07
