row_id	row_cor	gene	peak	zscore	pvalue
Gramd3 | chr18-56447779-56448373	0.97364302466717	Gramd3	chr18-56447779-56448373	12.8811645108856	2.87309736676336e-38
Runx3 | chr4-134786700-134787604	0.973294922566928	Runx3	chr4-134786700-134787604	5.32588758231627	5.02306263110168e-08
Grm3 | chr5-10054664-10055602	0.973095371760777	Grm3	chr5-10054664-10055602	5.35734680614916	4.22264601365436e-08
Gfod1 | chr13-43239614-43240429	0.972913921374303	Gfod1	chr13-43239614-43240429	7.87781582325264	1.66576647754509e-15
Cd3g | chr9-45054888-45055817	0.972832960226746	Cd3g	chr9-45054888-45055817	5.53359135317785	1.56869728481475e-08
Scml4 | chr10-42859923-42860839	0.972660045854441	Scml4	chr10-42859923-42860839	4.54243395152769	2.78042110326218e-06
Stat4 | chr1-52010813-52011680	0.972518588679706	Stat4	chr1-52010813-52011680	3.97262685812857	3.55421784947832e-05
Rhof | chr5-122718849-122719631	0.971894666542288	Rhof	chr5-122718849-122719631	5.65458435471644	7.81119295284019e-09
Il2rg | chrX-101267783-101268700	0.971874948244531	Il2rg	chrX-101267783-101268700	4.53948176044797	2.81963290076955e-06
Sh2d1a | chrX-42360239-42361150	0.971783144372747	Sh2d1a	chrX-42360239-42361150	4.88483584391041	5.1757529932627e-07
Serpinb6b | chr13-33001002-33001871	0.971664294196986	Serpinb6b	chr13-33001002-33001871	6.60015725017789	2.0536094838063e-11
P2ry10 | chrX-107325379-107326354	0.971381677644399	P2ry10	chrX-107325379-107326354	9.48424727870813	1.22069338265222e-21
Gpr174 | chrX-107325379-107326354	0.971332980223424	Gpr174	chrX-107325379-107326354	8.14484983118881	1.89876452048603e-16
Chd7 | chr4-9115580-9116497	0.97120564435647	Chd7	chr4-9115580-9116497	4.41307836274606	5.09555440263314e-06
Gramd3 | chr18-56468942-56469925	0.970870284464608	Gramd3	chr18-56468942-56469925	4.50855422198134	3.26354444344497e-06
Tie1 | chr4-118489413-118490385	0.97054938090184	Tie1	chr4-118489413-118490385	18.3458961943285	1.78003773756547e-75
Cxcr6 | chr9-123813804-123814652	0.970167654921171	Cxcr6	chr9-123813804-123814652	4.16050158291683	1.5877470794186e-05
Gimap1 | chr6-48727587-48728414	0.970090635114953	Gimap1	chr6-48727587-48728414	4.6733190559889	1.4818540809838e-06
Slco3a1 | chr7-74554488-74555347	0.969870309158265	Slco3a1	chr7-74554488-74555347	5.64562551193851	8.22908740834292e-09
Ptpn22 | chr3-103386207-103387070	0.969723451316184	Ptpn22	chr3-103386207-103387070	3.26627973249844	0.000544852731900893
Siglech | chr7-55911221-55912094	0.969554797371515	Siglech	chr7-55911221-55912094	3.09092725330849	0.000997662561346115
Ctla4 | chr1-60875036-60876011	0.969279125423972	Ctla4	chr1-60875036-60876011	5.50333284198988	1.8633893816837e-08
Sgk1 | chr10-22000173-22001117	0.969196639735823	Sgk1	chr10-22000173-22001117	14.8231016348207	5.19375889623452e-50
Klrb1c | chr6-128662022-128662939	0.968991682359369	Klrb1c	chr6-128662022-128662939	4.40615037890005	5.26119631457013e-06
Dab2 | chr15-5950694-5951647	0.968951134395702	Dab2	chr15-5950694-5951647	11.3671000535216	3.04900180151206e-30
Oas3 | chr5-120775349-120776200	0.968801175530612	Oas3	chr5-120775349-120776200	5.10723924289355	1.6344987490188e-07
Ctla2a | chr13-60848258-60849014	0.968688892364872	Ctla2a	chr13-60848258-60849014	5.23131335850706	8.41549583553585e-08
Klrk1 | chr6-129680008-129680963	0.968487751143032	Klrk1	chr6-129680008-129680963	9.6309870054344	2.95792400112249e-22
Csf3r | chr4-126024200-126025127	0.9684502230775	Csf3r	chr4-126024200-126025127	3.443736847524	0.00028686691353551
Cxcl2 | chr5-90881329-90882216	0.968259117443746	Cxcl2	chr5-90881329-90882216	12.1437818637425	3.09487867051935e-34
Hpgds | chr6-65144361-65145283	0.967620676003358	Hpgds	chr6-65144361-65145283	4.15713316009553	1.61133083849145e-05
Scml4 | chr10-42897358-42898236	0.966932002434764	Scml4	chr10-42897358-42898236	7.57641925609606	1.77611304003819e-14
Racgap1 | chr15-99917566-99918044	0.966686814719427	Racgap1	chr15-99917566-99918044	5.26060637904617	7.17905531722646e-08
Ppp1r21 | chr17-88581248-88582199	0.966576547212908	Ppp1r21	chr17-88581248-88582199	4.43297414919296	4.64710067155665e-06
Slc28a2 | chr2-122180169-122181031	0.966513884005445	Slc28a2	chr2-122180169-122181031	8.35678949102835	3.22240775468758e-17
Stat4 | chr1-52100241-52101144	0.966338026676578	Stat4	chr1-52100241-52101144	3.2995933321715	0.000484125125990493
Serpinb9 | chr13-33001002-33001871	0.966094524022823	Serpinb9	chr13-33001002-33001871	3.59325206463904	0.000163288194421839
AW112010 | chr19-11107632-11108577	0.96580174416623	AW112010	chr19-11107632-11108577	4.03065115657223	2.7811272318606e-05
Ly86 | chr13-37333303-37334087	0.965771088639242	Ly86	chr13-37333303-37334087	3.28728344587814	0.000505794792106416
Klri2 | chr6-129274940-129275789	0.96570648351362	Klri2	chr6-129274940-129275789	7.6037190958661	1.43869731495417e-14
Itga2 | chr13-114963996-114964894	0.965582629767585	Itga2	chr13-114963996-114964894	4.90353536993091	4.70634922671814e-07
Cd3g | chr9-44868449-44869327	0.965525051638936	Cd3g	chr9-44868449-44869327	6.20183672546304	2.79039805414409e-10
Dusp5 | chr19-53441287-53442145	0.965512415680072	Dusp5	chr19-53441287-53442145	4.20907546381847	1.28208872214534e-05
Cxcr6 | chr9-123722516-123723414	0.965162289623445	Cxcr6	chr9-123722516-123723414	4.13936384008964	1.74135115514033e-05
Rgs10 | chr7-128392169-128392991	0.965086759612338	Rgs10	chr7-128392169-128392991	3.42974406860482	0.000302075404084061
Astn2 | chr4-66404039-66404655	0.96454021263224	Astn2	chr4-66404039-66404655	5.10478160768029	1.65588379277824e-07
Basp1 | chr15-25413275-25414100	0.964299476896569	Basp1	chr15-25413275-25414100	3.86784741605913	5.49001657414135e-05
Klre1 | chr6-129274940-129275789	0.963912888332515	Klre1	chr6-129274940-129275789	4.58836188940643	2.23368855266753e-06
C1qc | chr4-136885816-136886731	0.963840417315398	C1qc	chr4-136885816-136886731	3.55178861725674	0.000191311054618456
Gimap6 | chr6-48705807-48706543	0.96334383844349	Gimap6	chr6-48705807-48706543	5.09849531280689	1.71182004463922e-07
Zap70 | chr1-36761244-36762110	0.963031139147752	Zap70	chr1-36761244-36762110	10.9546715993758	3.15534237521082e-28
Mef2a | chr7-67445261-67446173	0.962802512993306	Mef2a	chr7-67445261-67446173	3.42075190622199	0.000312241358833352
Ugcg | chr4-59231325-59232132	0.962706007412063	Ugcg	chr4-59231325-59232132	6.43356780376714	6.23214771358235e-11
Slco2b1 | chr7-99674649-99675459	0.962240052403907	Slco2b1	chr7-99674649-99675459	3.20499710491436	0.000675319195465803
Ccl5 | chr11-83223040-83223775	0.962194469699585	Ccl5	chr11-83223040-83223775	5.06119049090194	2.0832333811264e-07
Sidt1 | chr16-44362233-44363149	0.960819518352014	Sidt1	chr16-44362233-44363149	7.9565578256746	8.84457404109419e-16
Cytip | chr2-58156696-58157629	0.960664260969316	Cytip	chr2-58156696-58157629	5.52061085728452	1.68911591429996e-08
Csf1r | chr18-60744350-60745249	0.9605482878369	Csf1r	chr18-60744350-60745249	3.09395858358893	0.000987525278664961
Ccdc88c | chr12-100898921-100899869	0.960232422366219	Ccdc88c	chr12-100898921-100899869	3.83620336553925	6.24754763932535e-05
Ikzf3 | chr11-98470523-98471364	0.959759409628032	Ikzf3	chr11-98470523-98471364	3.47278214306889	0.000257546643135931
Fasl | chr1-161921631-161922470	0.959267335306083	Fasl	chr1-161921631-161922470	3.34806346464441	0.000406891866780538
Nhs | chrX-162159633-162160524	0.95894826625819	Nhs	chrX-162159633-162160524	4.48469469002895	3.65092048631558e-06
Sidt1 | chr16-43832910-43833849	0.958943505773424	Sidt1	chr16-43832910-43833849	4.35745260595382	6.57924899505593e-06
Clec4n | chr6-123243836-123244726	0.95855491305156	Clec4n	chr6-123243836-123244726	6.21144142144431	2.62503812806854e-10
Cx3cr1 | chr9-120034097-120035029	0.958353042062302	Cx3cr1	chr9-120034097-120035029	3.37479404168976	0.000369354764872032
Igfbp7 | chr5-77358435-77358857	0.958187231415023	Igfbp7	chr5-77358435-77358857	5.32529347931054	5.03950863951092e-08
Klrc1 | chr6-129259771-129260678	0.958026896435132	Klrc1	chr6-129259771-129260678	4.50392772228928	3.33544514123408e-06
Icos | chr1-60875036-60876011	0.957914925430397	Icos	chr1-60875036-60876011	4.60003522077726	2.11209756274301e-06
Gm8369 | chr19-11413485-11414563	0.957599667647097	Gm8369	chr19-11413485-11414563	5.59592289281358	1.097256126819e-08
Lrrk2 | chr15-91702911-91703834	0.956927501457318	Lrrk2	chr15-91702911-91703834	14.3390592211786	6.23674300160234e-47
Vmp1 | chr11-86586609-86587531	0.95637864745785	Vmp1	chr11-86586609-86587531	5.54305490907313	1.48619800335225e-08
Cd3g | chr9-44690570-44691484	0.955914447650818	Cd3g	chr9-44690570-44691484	4.62779285963452	1.8479169707344e-06
Plxdc2 | chr2-16355741-16356590	0.955890782199049	Plxdc2	chr2-16355741-16356590	3.09907806631	0.000970619311281205
Galnt18 | chr7-111779600-111780470	0.955574201472243	Galnt18	chr7-111779600-111780470	6.53747679236921	3.12826747098317e-11
Tmem163 | chr1-127679522-127680397	0.955248796998686	Tmem163	chr1-127679522-127680397	3.3740055130841	0.000370414419986422
Mndal | chr1-173942130-173942967	0.954371001566238	Mndal	chr1-173942130-173942967	6.29986526381249	1.48952243149482e-10
Fasl | chr1-161907582-161908579	0.954277151887143	Fasl	chr1-161907582-161908579	4.34304657880467	7.02601631862912e-06
Nav3 | chr10-109985868-109986804	0.953120782840615	Nav3	chr10-109985868-109986804	4.65517009568284	1.61856674760225e-06
Gimap6 | chr6-48727587-48728414	0.953022545059667	Gimap6	chr6-48727587-48728414	3.71817189002951	0.00010033485697073
Il18r1 | chr1-40475417-40476345	0.953009126428051	Il18r1	chr1-40475417-40476345	5.53130899698462	1.58924920743351e-08
Selplg | chr5-113841394-113842327	0.952437446388742	Selplg	chr5-113841394-113842327	4.13892701493188	1.7446696202656e-05
Gm8369 | chr19-11485244-11486039	0.952067094281511	Gm8369	chr19-11485244-11486039	4.28704061454786	9.05345987848402e-06
Dusp5 | chr19-53423012-53423927	0.952048810315957	Dusp5	chr19-53423012-53423927	5.95480704076816	1.30189427977719e-09
Car5b | chrX-164013037-164013945	0.951824726195501	Car5b	chrX-164013037-164013945	6.98068274157638	1.46874495633578e-12
Dock4 | chr12-40558717-40559574	0.95122564315055	Dock4	chr12-40558717-40559574	3.92429615103802	4.34918388201848e-05
Jun | chr4-95048141-95049039	0.950991670647058	Jun	chr4-95048141-95049039	14.1328253270669	1.19192451461498e-45
Ttc39c | chr18-12634401-12635322	0.950972924468752	Ttc39c	chr18-12634401-12635322	4.31665732605328	7.92048938669401e-06
Egfr | chr11-16752057-16752788	0.950876861908885	Egfr	chr11-16752057-16752788	7.92296534675425	1.15956113228857e-15
BE692007 | chr19-11064982-11065915	0.950135828286392	BE692007	chr19-11064982-11065915	8.22910373857176	9.43096887602751e-17
Klrk1 | chr6-129745829-129746647	0.949819516344485	Klrk1	chr6-129745829-129746647	6.14372512223262	4.03041450189781e-10
Phldb2 | chr16-45843995-45844798	0.949617876257299	Phldb2	chr16-45843995-45844798	5.55838381420564	1.36142057107267e-08
Itk | chr11-46311856-46312728	0.949295719974761	Itk	chr11-46311856-46312728	6.58480554187368	2.2774056545957e-11
Cd28 | chr1-60875036-60876011	0.949040738074917	Cd28	chr1-60875036-60876011	5.99670787426254	1.00678903879082e-09
Il1a | chr2-129309756-129310456	0.94829751507396	Il1a	chr2-129309756-129310456	6.66850675563158	1.29209579088482e-11
Klrc2 | chr6-129284241-129285075	0.948246459251931	Klrc2	chr6-129284241-129285075	8.56272206242278	5.51167246866139e-18
Myb | chr10-21204129-21205037	0.947964999877975	Myb	chr10-21204129-21205037	4.9799424945998	3.18015846743101e-07
Ppp1r16b | chr2-158718897-158719830	0.947430476234608	Ppp1r16b	chr2-158718897-158719830	6.63519252577951	1.62039626612438e-11
Id1 | chr2-152707313-152708199	0.94695196377501	Id1	chr2-152707313-152708199	5.42052050548965	2.97128776608425e-08
Mafb | chr2-160361352-160362226	0.946865797929817	Mafb	chr2-160361352-160362226	5.67790664088218	6.81765472373465e-09
Inpp5d | chr1-87638108-87638769	0.946307616715085	Inpp5d	chr1-87638108-87638769	3.31360744825728	0.000460503560779071
Myb | chr10-21251964-21252669	0.946127565631207	Myb	chr10-21251964-21252669	4.73843788028612	1.07686014608331e-06
Gimap3 | chr6-48893924-48894841	0.945913177832275	Gimap3	chr6-48893924-48894841	4.1060902801096	2.01206128158312e-05
Sirpa | chr2-129513926-129514724	0.945405546068554	Sirpa	chr2-129513926-129514724	3.57326346062946	0.000176279860135568
Tbx3 | chr5-119670225-119671148	0.945236102494398	Tbx3	chr5-119670225-119671148	8.62713915812515	3.14528099534038e-18
Ms4a4a | chr19-11320743-11321637	0.944951048347953	Ms4a4a	chr19-11320743-11321637	5.4378535273926	2.69631384020724e-08
Prkcd | chr14-30136688-30137603	0.944537190647591	Prkcd	chr14-30136688-30137603	3.12003134308342	0.000904158987112394
Tmsb10 | chr6-73210229-73211147	0.944381954401429	Tmsb10	chr6-73210229-73211147	4.95152529227798	3.68170236324962e-07
Mafb | chr2-160366627-160367508	0.943610119308444	Mafb	chr2-160366627-160367508	4.15367449174528	1.63589253573321e-05
Myo10 | chr15-25580459-25581260	0.943295468513206	Myo10	chr15-25580459-25581260	9.23599260853843	1.27951085803388e-20
Ifi47 | chr11-49086633-49087509	0.942873928091132	Ifi47	chr11-49086633-49087509	6.39866873530277	7.8368735593269e-11
Pag1 | chr3-9825722-9826648	0.942829867668212	Pag1	chr3-9825722-9826648	4.49938202917595	3.40756435649838e-06
Gimap4 | chr6-48505933-48506722	0.942512614721557	Gimap4	chr6-48505933-48506722	4.45024876349437	4.28854399247641e-06
Siglech | chr7-55767780-55768644	0.94088021039605	Siglech	chr7-55767780-55768644	3.2938678821339	0.000494094671849068
Cd69 | chr6-129284241-129285075	0.939584577652541	Cd69	chr6-129284241-129285075	9.41737601525749	2.31250711431603e-21
Sox17 | chr1-4571313-4572259	0.939477577933176	Sox17	chr1-4571313-4572259	5.01604570629305	2.63728929360138e-07
Fgf11 | chr11-69474316-69475212	0.939368422517054	Fgf11	chr11-69474316-69475212	4.15486435306797	1.62740288858456e-05
Cd3d | chr9-45294105-45295063	0.939111285298437	Cd3d	chr9-45294105-45295063	4.25447188641221	1.04771491837188e-05
Klrk1 | chr6-129575035-129575947	0.938995968528878	Klrk1	chr6-129575035-129575947	3.91817333886214	4.4611268941897e-05
Gda | chr19-21495462-21496485	0.938846788943505	Gda	chr19-21495462-21496485	7.08147253202432	7.13153215353059e-13
BE692007 | chr19-11494253-11495154	0.938411525650991	BE692007	chr19-11494253-11495154	3.65895018767649	0.000126625277080332
Ptpro | chr6-137412896-137413724	0.937859497882529	Ptpro	chr6-137412896-137413724	4.1615871946331	1.58021639332662e-05
Il18rap | chr1-40514859-40515736	0.937777578365344	Il18rap	chr1-40514859-40515736	5.11173084226448	1.59610216998315e-07
Mknk1 | chr4-115847246-115848078	0.937745446652567	Mknk1	chr4-115847246-115848078	3.88642201505402	5.08662939526098e-05
Fbln2 | chr6-90763729-90764603	0.937408144790068	Fbln2	chr6-90763729-90764603	8.90031958927285	2.78430555346762e-19
Rgs1 | chr1-144248681-144249585	0.9372874202856	Rgs1	chr1-144248681-144249585	10.3583662223152	1.91727829022305e-25
Id1 | chr2-152739156-152740053	0.937114684323596	Id1	chr2-152739156-152740053	5.6312104573047	8.94745996855027e-09
Dleu2 | chr14-61971019-61971965	0.936685105079164	Dleu2	chr14-61971019-61971965	3.20429466754998	0.000676969137679844
Hexb | chr13-97186046-97186881	0.936060353642589	Hexb	chr13-97186046-97186881	3.27056719217888	0.000536660203192373
Tnfrsf9 | chr4-150849826-150850671	0.93557916742684	Tnfrsf9	chr4-150849826-150850671	6.6368764938625	1.60199943313637e-11
Klrd1 | chr6-129284241-129285075	0.935420450024638	Klrd1	chr6-129284241-129285075	5.28167121325192	6.40053873793728e-08
Rasgrp1 | chr2-117438824-117439732	0.9349845543604	Rasgrp1	chr2-117438824-117439732	5.59048328850661	1.13219239389663e-08
Gimap8 | chr6-48665865-48666738	0.934223252640834	Gimap8	chr6-48665865-48666738	4.89358835240002	4.95069162808516e-07
Rgs1 | chr1-144243216-144244106	0.933801998527059	Rgs1	chr1-144243216-144244106	9.97157854946917	1.01488405857821e-23
Clec2i | chr6-128790491-128791291	0.933759882064718	Clec2i	chr6-128790491-128791291	4.52717006917993	2.98894146866196e-06
Fcrls | chr3-87263126-87264074	0.933733267228049	Fcrls	chr3-87263126-87264074	3.73873838731448	9.2473032874432e-05
Ifi204 | chr1-173766620-173767502	0.93373048593061	Ifi204	chr1-173766620-173767502	8.84584403985521	4.54195276684736e-19
Ifitm10 | chr7-142373317-142374256	0.93344844269247	Ifitm10	chr7-142373317-142374256	5.55641081861094	1.37689157543899e-08
Gpr34 | chrX-13574589-13575385	0.933346430650941	Gpr34	chrX-13574589-13575385	5.54540897056646	1.46633940047611e-08
Hexb | chr13-97187474-97188353	0.93272231159598	Hexb	chr13-97187474-97188353	4.94014298052396	3.90326529382501e-07
Ahnak | chr19-8997311-8998246	0.931950968746763	Ahnak	chr19-8997311-8998246	4.35207227675771	6.74283932147668e-06
Sirpa | chr2-129514842-129515629	0.931671871551104	Sirpa	chr2-129514842-129515629	3.40741085186346	0.000327911640194093
H2-Q7 | chr17-35437307-35437901	0.931562031024453	H2-Q7	chr17-35437307-35437901	6.32401977766391	1.27422542810848e-10
Nr2f2 | chr7-70345790-70346631	0.93118119813588	Nr2f2	chr7-70345790-70346631	9.84711970912181	3.52682024100882e-23
Cd36 | chr5-17835501-17836417	0.930866434472999	Cd36	chr5-17835501-17836417	5.65233371015257	7.91419521706444e-09
Klri2 | chr6-129284241-129285075	0.930133258797415	Klri2	chr6-129284241-129285075	7.06275812261702	8.16148573152966e-13
Hexb | chr13-97193305-97194140	0.929825584010993	Hexb	chr13-97193305-97194140	3.27400997500916	0.000530164341186932
Klrb1c | chr6-129284241-129285075	0.929475941025267	Klrb1c	chr6-129284241-129285075	5.54024141610405	1.51027475207838e-08
Gm4951 | chr18-60211613-60212485	0.929471599861039	Gm4951	chr18-60211613-60212485	6.74783663311412	7.50328859570888e-12
Gab2 | chr7-97338877-97339779	0.92941139451345	Gab2	chr7-97338877-97339779	3.26307859998962	0.000551044746514953
Slc43a1 | chr2-84871892-84872821	0.929338515119676	Slc43a1	chr2-84871892-84872821	6.27574482429287	1.73982234037062e-10
Csmd3 | chr15-48837780-48838629	0.929309276934323	Csmd3	chr15-48837780-48838629	5.28699972860328	6.21694120663113e-08
Ms4a4b | chr19-11064982-11065915	0.929262953565437	Ms4a4b	chr19-11064982-11065915	5.39469881466794	3.4319294247422e-08
Cd38 | chr5-43855597-43856504	0.928731586463874	Cd38	chr5-43855597-43856504	6.00042838650798	9.83988161063037e-10
AI662270 | chr11-83223926-83224837	0.928560269906537	AI662270	chr11-83223926-83224837	5.37189493051106	3.89567526404657e-08
Cacnb4 | chr2-52784900-52785795	0.928537635066253	Cacnb4	chr2-52784900-52785795	4.24465051060228	1.09467188213337e-05
H2-Q7 | chr17-35230707-35231391	0.928329624790774	H2-Q7	chr17-35230707-35231391	5.58130099712738	1.19363045771236e-08
Tgfbr1 | chr4-47315203-47316103	0.928106629262027	Tgfbr1	chr4-47315203-47316103	3.97227757732371	3.55943483429657e-05
Klre1 | chr6-129284241-129285075	0.928103362416201	Klre1	chr6-129284241-129285075	3.42663827313182	0.000305551269848767
Pde7a | chr3-19450823-19451674	0.928061231843093	Pde7a	chr3-19450823-19451674	5.69096620040378	6.31612569117166e-09
