"seqnames","start","end","region_id","cluster_assignment"
"chr3",36475371,36476269,"region_454","IEG.High.Microglia"
"chr3",37270940,37271942,"region_455","IEG.High.Microglia"
"chr3",37313399,37314095,"region_456","IEG.High.Microglia"
"chr3",37655916,37656837,"region_457","IEG.High.Microglia"
"chr3",41408198,41409082,"region_458","IEG.High.Microglia"
"chr3",51510635,51511543,"region_459","IEG.High.Microglia"
"chr3",52197797,52198659,"region_460","IEG.High.Microglia"
"chr3",52257475,52258393,"region_461","IEG.High.Microglia"
"chr3",52300030,52300872,"region_462","IEG.High.Microglia"
"chr3",52308559,52309484,"region_463","IEG.High.Microglia"
"chr3",52843775,52844686,"region_464","IEG.High.Microglia"
"chr3",55353313,55353672,"region_465","IEG.High.Microglia"
"chr3",55353784,55354424,"region_466","IEG.High.Microglia"
"chr3",58469740,58470647,"region_467","IEG.High.Microglia"
"chr3",60472554,60473294,"region_468","IEG.High.Microglia"
"chr3",60614704,60615785,"region_469","IEG.High.Microglia"
"chr3",61002413,61003406,"region_470","IEG.High.Microglia"
"chr3",61441013,61441923,"region_471","IEG.High.Microglia"
"chr3",65187776,65188700,"region_472","IEG.High.Microglia"
"chr3",65319222,65320180,"region_473","IEG.High.Microglia"
"chr3",65586018,65586900,"region_474","IEG.High.Microglia"
"chr3",65927318,65928286,"region_475","IEG.High.Microglia"
"chr3",65990637,65991557,"region_476","IEG.High.Microglia"
"chr3",67556932,67557840,"region_477","IEG.High.Microglia"
"chr3",67567989,67568898,"region_478","IEG.High.Microglia"
"chr3",68563731,68564637,"region_479","IEG.High.Microglia"
"chr3",69154462,69155281,"region_480","IEG.High.Microglia"
"chr3",69205288,69206261,"region_481","IEG.High.Microglia"
"chr3",69208331,69209214,"region_482","IEG.High.Microglia"
"chr3",69559703,69560611,"region_483","IEG.High.Microglia"
"chr3",75835186,75836352,"region_484","IEG.High.Microglia"
"chr3",79069692,79070695,"region_485","IEG.High.Microglia"
"chr3",79173007,79173950,"region_486","IEG.High.Microglia"
"chr3",79181217,79182128,"region_487","IEG.High.Microglia"
"chr3",79196798,79197685,"region_488","IEG.High.Microglia"
"chr3",79885670,79886472,"region_489","IEG.High.Microglia"
"chr3",80079435,80080553,"region_490","IEG.High.Microglia"
"chr3",81051254,81052172,"region_491","IEG.High.Microglia"
"chr3",83844821,83845765,"region_492","IEG.High.Microglia"
"chr3",83884855,83885775,"region_493","IEG.High.Microglia"
"chr3",84230520,84231463,"region_494","IEG.High.Microglia"
"chr3",84312776,84313664,"region_495","IEG.High.Microglia"
"chr3",84504055,84504961,"region_496","IEG.High.Microglia"
"chr3",84714777,84715693,"region_497","IEG.High.Microglia"
"chr3",84842594,84843417,"region_498","IEG.High.Microglia"
"chr3",85571002,85571915,"region_499","IEG.High.Microglia"
"chr3",85604103,85605068,"region_500","IEG.High.Microglia"
"chr3",86740881,86741792,"region_501","IEG.High.Microglia"
"chr3",87033156,87034057,"region_502","IEG.High.Microglia"
"chr3",87377262,87378069,"region_503","IEG.High.Microglia"
"chr3",87515370,87516288,"region_504","IEG.High.Microglia"
"chr3",87971008,87971757,"region_505","IEG.High.Microglia"
"chr3",88148005,88148875,"region_506","IEG.High.Microglia"
"chr3",88156235,88157133,"region_507","IEG.High.Microglia"
"chr3",88173114,88174028,"region_508","IEG.High.Microglia"
"chr3",88190876,88191712,"region_509","IEG.High.Microglia"
"chr3",88459699,88460633,"region_510","IEG.High.Microglia"
"chr3",88509669,88510579,"region_511","IEG.High.Microglia"
"chr3",88640387,88641288,"region_512","IEG.High.Microglia"
"chr3",88718836,88719716,"region_513","IEG.High.Microglia"
"chr3",88720776,88721679,"region_514","IEG.High.Microglia"
"chr3",88771128,88771975,"region_515","IEG.High.Microglia"
"chr3",89449258,89450134,"region_516","IEG.High.Microglia"
"chr3",89456437,89457344,"region_517","IEG.High.Microglia"
"chr3",89785147,89786044,"region_518","IEG.High.Microglia"
"chr3",90155732,90156652,"region_519","IEG.High.Microglia"
"chr3",90412385,90413297,"region_520","IEG.High.Microglia"
"chr3",90464435,90465194,"region_521","IEG.High.Microglia"
"chr3",90514187,90515000,"region_522","IEG.High.Microglia"
"chr3",94612010,94612928,"region_523","IEG.High.Microglia"
"chr3",95153601,95154509,"region_524","IEG.High.Microglia"
"chr3",95172772,95173531,"region_525","IEG.High.Microglia"
"chr3",95293345,95294237,"region_526","IEG.High.Microglia"
"chr3",95632600,95633525,"region_527","IEG.High.Microglia"
"chr3",95707378,95708178,"region_528","IEG.High.Microglia"
"chr3",95740196,95741112,"region_529","IEG.High.Microglia"
"chr3",95888409,95889305,"region_530","IEG.High.Microglia"
"chr3",95972108,95972784,"region_531","IEG.High.Microglia"
"chr3",95999722,96000515,"region_532","IEG.High.Microglia"
"chr3",96226513,96227377,"region_533","IEG.High.Microglia"
"chr3",96502772,96503713,"region_534","IEG.High.Microglia"
"chr3",96564358,96565232,"region_535","IEG.High.Microglia"
"chr3",96597903,96598766,"region_536","IEG.High.Microglia"
"chr3",96663216,96664309,"region_537","IEG.High.Microglia"
"chr3",97294154,97295136,"region_538","IEG.High.Microglia"
"chr3",97296787,97297509,"region_539","IEG.High.Microglia"
"chr3",97774618,97775509,"region_540","IEG.High.Microglia"
"chr3",98005037,98005961,"region_541","IEG.High.Microglia"
"chr3",98062644,98063505,"region_542","IEG.High.Microglia"
"chr3",98226888,98227822,"region_543","IEG.High.Microglia"
"chr3",98381979,98382965,"region_544","IEG.High.Microglia"
"chr3",100160361,100161218,"region_545","IEG.High.Microglia"
"chr3",100409049,100409936,"region_546","IEG.High.Microglia"
"chr3",100418949,100419576,"region_547","IEG.High.Microglia"
"chr3",100419695,100420432,"region_548","IEG.High.Microglia"
"chr3",101109744,101110625,"region_549","IEG.High.Microglia"
"chr3",101599942,101600812,"region_550","IEG.High.Microglia"
"chr3",103206160,103207046,"region_551","IEG.High.Microglia"
"chr3",103400982,103401914,"region_552","IEG.High.Microglia"
"chr3",103737820,103738590,"region_553","IEG.High.Microglia"
"chr3",104937444,104938385,"region_554","IEG.High.Microglia"
"chr3",105547689,105548643,"region_555","IEG.High.Microglia"
"chr3",107480547,107481462,"region_556","IEG.High.Microglia"
"chr3",107595239,107595973,"region_557","IEG.High.Microglia"
"chr3",107780972,107781868,"region_558","IEG.High.Microglia"
"chr3",108061155,108062079,"region_559","IEG.High.Microglia"
"chr3",108147603,108148503,"region_560","IEG.High.Microglia"
"chr3",108295103,108295960,"region_561","IEG.High.Microglia"
"chr3",109027239,109028136,"region_562","IEG.High.Microglia"
"chr3",109122827,109123758,"region_563","IEG.High.Microglia"
"chr3",110249843,110250482,"region_564","IEG.High.Microglia"
"chr3",115695252,115696183,"region_565","IEG.High.Microglia"
"chr3",115788866,115789742,"region_566","IEG.High.Microglia"
"chr3",116183921,116184887,"region_567","IEG.High.Microglia"
"chr3",116189156,116190059,"region_568","IEG.High.Microglia"
"chr3",121329955,121330810,"region_569","IEG.High.Microglia"
"chr3",121344749,121345661,"region_570","IEG.High.Microglia"
"chr3",121490640,121491567,"region_571","IEG.High.Microglia"
"chr3",121547616,121548557,"region_572","IEG.High.Microglia"
"chr3",121630340,121631278,"region_573","IEG.High.Microglia"
"chr3",121723096,121723972,"region_574","IEG.High.Microglia"
"chr3",121739122,121739964,"region_575","IEG.High.Microglia"
"chr3",126771316,126772208,"region_576","IEG.High.Microglia"
"chr3",127162004,127162936,"region_577","IEG.High.Microglia"
"chr3",127786813,127787739,"region_578","IEG.High.Microglia"
"chr3",129535918,129536861,"region_579","IEG.High.Microglia"
"chr3",130328553,130329461,"region_580","IEG.High.Microglia"
"chr3",131600544,131601471,"region_581","IEG.High.Microglia"
"chr3",131894175,131895058,"region_582","IEG.High.Microglia"
"chr3",133332016,133332933,"region_583","IEG.High.Microglia"
"chr3",133582794,133583648,"region_584","IEG.High.Microglia"
"chr3",135691010,135691846,"region_585","IEG.High.Microglia"
"chr3",136761612,136762494,"region_586","IEG.High.Microglia"
"chr3",137820520,137821430,"region_587","IEG.High.Microglia"
"chr3",137848084,137849004,"region_588","IEG.High.Microglia"
"chr3",137852597,137853532,"region_589","IEG.High.Microglia"
"chr3",137950151,137951026,"region_590","IEG.High.Microglia"
"chr3",138527959,138528526,"region_591","IEG.High.Microglia"
"chr3",142576887,142577791,"region_592","IEG.High.Microglia"
"chr3",142620100,142620842,"region_593","IEG.High.Microglia"
"chr3",142620984,142621695,"region_594","IEG.High.Microglia"
"chr3",144561389,144562271,"region_595","IEG.High.Microglia"
"chr3",144579745,144580653,"region_596","IEG.High.Microglia"
"chr3",145653004,145653950,"region_597","IEG.High.Microglia"
"chr3",145691851,145692751,"region_598","IEG.High.Microglia"
"chr3",145963374,145964234,"region_599","IEG.High.Microglia"
"chr3",149326443,149327353,"region_600","IEG.High.Microglia"
"chr3",152193393,152194297,"region_601","IEG.High.Microglia"
"chr3",154572090,154572993,"region_602","IEG.High.Microglia"
"chr3",158061851,158062748,"region_603","IEG.High.Microglia"
"chr2",3283564,3284495,"region_604","IEG.High.Microglia"
"chr2",3335561,3336490,"region_605","IEG.High.Microglia"
"chr2",3487058,3487955,"region_606","IEG.High.Microglia"
"chr2",3799660,3800561,"region_607","IEG.High.Microglia"
"chr2",4345887,4346812,"region_608","IEG.High.Microglia"
"chr2",4389148,4390048,"region_609","IEG.High.Microglia"
"chr2",4390975,4391834,"region_610","IEG.High.Microglia"
"chr2",4400898,4401779,"region_611","IEG.High.Microglia"
"chr2",4509474,4510375,"region_612","IEG.High.Microglia"
"chr2",5063559,5064427,"region_613","IEG.High.Microglia"
"chr2",5942300,5943178,"region_614","IEG.High.Microglia"
"chr2",6267313,6268226,"region_615","IEG.High.Microglia"
"chr2",6405017,6405919,"region_616","IEG.High.Microglia"
"chr2",6444502,6445436,"region_617","IEG.High.Microglia"
"chr2",6459244,6460181,"region_618","IEG.High.Microglia"
"chr2",9989460,9990345,"region_619","IEG.High.Microglia"
"chr2",10971710,10972643,"region_620","IEG.High.Microglia"
"chr2",11394464,11395415,"region_621","IEG.High.Microglia"
"chr2",11398164,11399087,"region_622","IEG.High.Microglia"
"chr2",11488369,11489278,"region_623","IEG.High.Microglia"
"chr2",11708157,11709079,"region_624","IEG.High.Microglia"
"chr2",11766383,11767242,"region_625","IEG.High.Microglia"
"chr2",12023392,12024212,"region_626","IEG.High.Microglia"
"chr2",12293787,12294728,"region_627","IEG.High.Microglia"
"chr2",12313733,12314649,"region_628","IEG.High.Microglia"
"chr2",13413243,13414171,"region_629","IEG.High.Microglia"
"chr2",14165452,14166353,"region_630","IEG.High.Microglia"
"chr2",14249616,14250502,"region_631","IEG.High.Microglia"
"chr2",14341581,14342395,"region_632","IEG.High.Microglia"
"chr2",16135199,16136126,"region_633","IEG.High.Microglia"
"chr2",16372133,16373039,"region_634","IEG.High.Microglia"
"chr2",16491107,16491877,"region_635","IEG.High.Microglia"
"chr2",17931632,17932534,"region_636","IEG.High.Microglia"
"chr2",18799678,18800627,"region_637","IEG.High.Microglia"
"chr2",19006002,19006782,"region_638","IEG.High.Microglia"
"chr2",19300054,19300924,"region_639","IEG.High.Microglia"
"chr2",19715547,19716465,"region_640","IEG.High.Microglia"
"chr2",20649573,20650476,"region_641","IEG.High.Microglia"
"chr2",22774022,22774689,"region_642","IEG.High.Microglia"
"chr2",22822159,22822988,"region_643","IEG.High.Microglia"
"chr2",24408969,24409861,"region_644","IEG.High.Microglia"
"chr2",25163136,25164103,"region_645","IEG.High.Microglia"
"chr2",25185486,25186383,"region_646","IEG.High.Microglia"
"chr2",25577500,25578355,"region_647","IEG.High.Microglia"
"chr2",25695658,25696634,"region_648","IEG.High.Microglia"
"chr2",25852377,25853297,"region_649","IEG.High.Microglia"
"chr2",26643623,26644531,"region_650","IEG.High.Microglia"
"chr2",26663302,26664213,"region_651","IEG.High.Microglia"
"chr2",26906856,26907741,"region_652","IEG.High.Microglia"
"chr2",26930162,26931081,"region_653","IEG.High.Microglia"
"chr2",26973687,26974624,"region_654","IEG.High.Microglia"
"chr2",27017548,27018447,"region_655","IEG.High.Microglia"
"chr2",27265697,27266585,"region_656","IEG.High.Microglia"
"chr2",27280638,27281551,"region_657","IEG.High.Microglia"
"chr2",27365970,27366857,"region_658","IEG.High.Microglia"
"chr2",27716093,27717013,"region_659","IEG.High.Microglia"
"chr2",28091840,28092755,"region_660","IEG.High.Microglia"
"chr2",28463777,28464669,"region_661","IEG.High.Microglia"
"chr2",28496459,28497317,"region_662","IEG.High.Microglia"
"chr2",28512805,28513726,"region_663","IEG.High.Microglia"
"chr2",28591159,28592004,"region_664","IEG.High.Microglia"
"chr2",28621437,28622256,"region_665","IEG.High.Microglia"
"chr2",28699665,28700467,"region_666","IEG.High.Microglia"
"chr2",29416346,29417270,"region_667","IEG.High.Microglia"
"chr2",29965093,29965995,"region_668","IEG.High.Microglia"
"chr2",30061551,30062121,"region_669","IEG.High.Microglia"
"chr2",30553601,30554490,"region_670","IEG.High.Microglia"
"chr2",30623704,30624560,"region_671","IEG.High.Microglia"
"chr2",30676737,30677678,"region_672","IEG.High.Microglia"
"chr2",30801047,30801927,"region_673","IEG.High.Microglia"
"chr2",31171793,31172687,"region_674","IEG.High.Microglia"
"chr2",31258697,31259597,"region_675","IEG.High.Microglia"
"chr2",31459746,31460651,"region_676","IEG.High.Microglia"
"chr2",31596215,31597150,"region_677","IEG.High.Microglia"
"chr2",31880663,31881528,"region_678","IEG.High.Microglia"
"chr2",31949851,31950709,"region_679","IEG.High.Microglia"
"chr2",32081074,32081988,"region_680","IEG.High.Microglia"
"chr2",32084464,32085256,"region_681","IEG.High.Microglia"
"chr2",32167691,32168405,"region_682","IEG.High.Microglia"
"chr2",32447168,32448024,"region_683","IEG.High.Microglia"
"chr2",32534760,32535675,"region_684","IEG.High.Microglia"
"chr2",32574677,32575579,"region_685","IEG.High.Microglia"
"chr2",32610445,32611344,"region_686","IEG.High.Microglia"
"chr2",32625906,32626549,"region_687","IEG.High.Microglia"
"chr2",32745634,32746402,"region_688","IEG.High.Microglia"
"chr2",32778811,32779807,"region_689","IEG.High.Microglia"
"chr2",32784012,32784934,"region_690","IEG.High.Microglia"
"chr2",33088224,33089041,"region_691","IEG.High.Microglia"
"chr2",33294854,33295779,"region_692","IEG.High.Microglia"
"chr2",33639117,33640060,"region_693","IEG.High.Microglia"
"chr2",33645143,33646073,"region_694","IEG.High.Microglia"
"chr2",33736505,33737371,"region_695","IEG.High.Microglia"
"chr2",33870208,33871158,"region_696","IEG.High.Microglia"
"chr2",34076067,34076975,"region_697","IEG.High.Microglia"
"chr2",34913059,34913792,"region_698","IEG.High.Microglia"
"chr2",35255937,35256812,"region_699","IEG.High.Microglia"
"chr2",35449457,35450367,"region_700","IEG.High.Microglia"
"chr2",35661125,35661998,"region_701","IEG.High.Microglia"
"chr2",35978288,35978932,"region_702","IEG.High.Microglia"
"chr2",36091071,36091964,"region_703","IEG.High.Microglia"
"chr2",36216586,36217393,"region_704","IEG.High.Microglia"
"chr2",39004717,39005602,"region_705","IEG.High.Microglia"
"chr2",43738274,43739187,"region_706","IEG.High.Microglia"
"chr2",45112906,45113601,"region_707","IEG.High.Microglia"
"chr2",46365506,46366396,"region_708","IEG.High.Microglia"
"chr2",51148759,51149647,"region_709","IEG.High.Microglia"
"chr2",52422841,52423637,"region_710","IEG.High.Microglia"
"chr2",52929834,52930789,"region_711","IEG.High.Microglia"
"chr2",52938048,52938959,"region_712","IEG.High.Microglia"
"chr2",57102490,57103432,"region_713","IEG.High.Microglia"
"chr2",59231389,59232285,"region_714","IEG.High.Microglia"
"chr2",59332275,59333201,"region_715","IEG.High.Microglia"
"chr2",60901195,60902124,"region_716","IEG.High.Microglia"
"chr2",68825053,68825927,"region_717","IEG.High.Microglia"
"chr2",70885416,70886318,"region_718","IEG.High.Microglia"
"chr2",71039463,71040378,"region_719","IEG.High.Microglia"
"chr2",71326930,71327766,"region_720","IEG.High.Microglia"
"chr2",71538613,71539497,"region_721","IEG.High.Microglia"
"chr2",71594238,71595160,"region_722","IEG.High.Microglia"
"chr2",71622460,71623358,"region_723","IEG.High.Microglia"
"chr2",71779186,71780132,"region_724","IEG.High.Microglia"
"chr2",71866462,71867249,"region_725","IEG.High.Microglia"
"chr2",72203380,72204271,"region_726","IEG.High.Microglia"
"chr2",72260468,72261407,"region_727","IEG.High.Microglia"
"chr2",72366308,72367092,"region_728","IEG.High.Microglia"
"chr2",72379146,72380071,"region_729","IEG.High.Microglia"
"chr2",73003993,73004944,"region_730","IEG.High.Microglia"
"chr2",73338157,73339053,"region_731","IEG.High.Microglia"
"chr2",73426965,73427865,"region_732","IEG.High.Microglia"
"chr2",73462340,73463160,"region_733","IEG.High.Microglia"
"chr2",73509329,73510186,"region_734","IEG.High.Microglia"
"chr2",73526467,73527388,"region_735","IEG.High.Microglia"
"chr2",74672687,74673587,"region_736","IEG.High.Microglia"
"chr2",75637801,75638660,"region_737","IEG.High.Microglia"
