Region	Gene	importance_R2G	rho_R2G	importance_x_rho	importance_x_abs_rho	TF	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name	importance_TF2G	regulation	rho_TF2G	triplet_rank
chr15:83149218-83149718	A4galt	0.2444008714440143	0.0684688884550396	0.0167338560052147	0.0167338560052147	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.50339095600378	1	0.4878702666265556	487
chr5:134639170-134639670	Eln	0.0688134705808406	0.0618831945527322	0.0042583973878028	0.0042583973878028	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.235543702935749	1	0.3320763753239658	5003
chr6:91877712-91878212	Fgd5	0.102729060562442	0.0937378675352355	0.0096296030710213	0.0096296030710213	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.197546680833777	1	0.387991386874807	1382
chr17:66680609-66681109	Ptprm	0.0181416367044629	0.0613340839333596	0.00111270066832	0.00111270066832	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.9848136287627456	1	0.1888995689000989	8938
chr16:33685343-33685843	Heg1	0.0178270369226149	0.1084567983080402	0.001933463347946	0.001933463347946	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.961022889173941	1	0.5401170686942355	1627
chr4:107803730-107804230	Lrp8	0.0858255109628953	0.0651639121983367	0.0055927260607634	0.0055927260607634	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.0660253641586817	1	0.2193411757774136	2590
chr8:71371407-71371907	Ushbp1	0.0362906787583569	0.0614339700180335	0.0022294804707749	0.0022294804707749	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.9762667636663929	1	0.3677694528231526	4914
chr11:60046153-60046653	Rasd1	0.0445488968821613	0.0506405840867655	0.0022559821585337	0.0022559821585337	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.4154943386723797	1	0.3434681895126963	5841
chr12:113155813-113156313	Crip2	0.0632311345667515	0.06497654309059	0.0041085405398434	0.0041085405398434	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.6249156729885232	1	0.2865344985372518	1215
chr15:75141843-75142343	Ly6a	0.0306897994351481	0.0587981149752806	0.0018045023557561	0.0018045023557561	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.4158202086902656	1	0.3355076114058145	4200
chr1:165588989-165589489	Mpzl1	0.0718882438006719	0.0771408334541627	0.0055455190423398	0.0055455190423398	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	5.130267621026523	1	0.5433189355456005	263
chr4:154375964-154376464	Megf6	0.0551202928402266	0.0893311772493288	0.0049239606497452	0.0049239606497452	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.8850581252362335	1	0.1559343990657455	6794
chr7:19750053-19750553	Bcam	0.0405245994203909	0.050994252324155	0.0020665216481787	0.0020665216481787	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.020902669384325	1	0.5053645529706265	8687
chr13:114895829-114896329	Itga1	0.0572496612837436	0.2176568822971651	0.0124607827875883	0.0124607827875883	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.907233818770092	1	0.3347144001815377	1048
chr17:86731964-86732464	Epas1	0.0160511427017548	0.0616149654498277	0.0009889906029988	0.0009889906029988	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.530665927166135	1	0.5692653613945514	2511
chr11:45007976-45008476	Ebf1	0.0755352278771115	0.1375564902944063	0.0103903608403636	0.0103903608403636	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.514514503593896	1	0.3902453709766776	2970
chr4:136179901-136180401	Id3	0.0171090814682373	0.0631495282012672	0.0010804304226762	0.0010804304226762	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	5.162408872056631	1	0.3424362138253274	1829
chr6:145552965-145553465	Lmntd1	0.0295086363154997	0.0588613783179416	0.0017369190058131	0.0017369190058131	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.8122243591997007	1	0.1504552511697277	6252
chrX:103616629-103617129	Slc16a2	0.0590782534109923	0.0733028519621801	0.0043306044639701	0.0043306044639701	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.5544550978843468	1	0.4289721577714854	893
chr4:154336561-154337061	Prdm16	0.0848423449246162	0.0627907843524674	0.0053273173841192	0.0053273173841192	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.2010245286360286	1	0.3358447027270844	5717
chr15:97717774-97718274	Rapgef3	0.0567513739842655	0.0700272621316091	0.0039741433423251	0.0039741433423251	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.3844561993031643	1	0.4526393096135501	665
chr2:26502356-26502856	Egfl7	0.0290914565190954	0.0563365708197192	0.0016389129004368	0.0016389129004368	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.125584330538321	1	0.2444686643277272	5319
chr14:122490540-122491040	Zic2	0.0654728016672985	0.0605318015466509	0.0039631866372281	0.0039631866372281	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.8645610591294128	1	0.1913256170984187	8232
chr7:19002225-19002725	Pglyrp1	0.0444532735921831	0.0664278042651018	0.0029529333571245	0.0029529333571245	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.691978041470528	1	0.2972856139603885	4236
chr4:137676034-137676534	Alpl	0.0253503869115743	0.060711088269039	0.0015390495774428	0.0015390495774428	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.455458512481113	1	0.5859728948979804	9203
chr3:131019422-131019922	Lef1	0.066842761763923	0.1538915165132394	0.0102865339757832	0.0102865339757832	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.422473847125068	1	0.39663989317253	1683
chr7:19749548-19750048	Bcam	0.0199462522957827	0.0523099279655866	0.0010433870207758	0.0010433870207758	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.020902669384325	1	0.5053645529706265	6577
chr15:74989207-74989707	Ly6c1	0.0204800065306464	0.0568249164909943	0.001163774660839	0.001163774660839	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.970256105709708	1	0.5103340113390037	2882
chr8:71272415-71272915	Ushbp1	0.1812195214761429	0.0665772456544319	0.0120650965986957	0.0120650965986957	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.9762667636663929	1	0.3677694528231526	704
chr15:83099777-83100277	A4galt	0.0713670810144128	0.0679981440412044	0.0048528290546183	0.0048528290546183	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.50339095600378	1	0.4878702666265556	5347
chr6:91972241-91972741	Fgd5	0.1050970159352835	0.1078668473269379	0.0113364837724079	0.0113364837724079	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.197546680833777	1	0.387991386874807	323
chr10:116473390-116473890	Ptprb	0.1678719165861154	0.1172359345015036	0.0196806210175317	0.0196806210175317	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.668335868718613	1	0.3783518460768449	578
chr2:26578311-26578811	Egfl7	0.0456836177902302	0.0984523626786921	0.0044976601071584	0.0044976601071584	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.125584330538321	1	0.2444686643277272	1151
chr8:118286377-118286877	Cdh13	0.0159974556642089	0.0625595276013448	0.0010007932691763	0.0010007932691763	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.058538535490418	1	0.5401994595319398	7720
chr17:86937615-86938115	Epas1	0.0355178442507869	0.0923398474343021	0.0032797123193129	0.0032797123193129	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.530665927166135	1	0.5692653613945514	6436
chr6:92090943-92091443	Fgd5	0.1329426509852006	0.0985775332593324	0.0131051585990774	0.0131051585990774	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.197546680833777	1	0.387991386874807	1873
chr8:61281663-61282163	Sh3rf1	0.093100536744646	0.069387174264312	0.0064599831672017	0.0064599831672017	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.9797763861465636	1	0.1494978123550737	4700
chr14:118473746-118474246	Abcc4	0.0255551969525823	0.0561706659551179	0.0014354524314407	0.0014354524314407	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.5616701835306865	1	0.2464203170961681	5769
chr4:137594534-137595034	Alpl	0.018851129704734	0.0593106689375415	0.0011180731130161	0.0011180731130161	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.455458512481113	1	0.5859728948979804	8567
chr11:76322915-76323415	Nxn	0.0022396613524575	0.0533422146740679	0.00011946849666	0.00011946849666	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.822120918496528	1	0.2854221826636064	10238
chr4:136021505-136022005	Id3	0.0297636733888497	0.0585141642514171	0.0017415964734006	0.0017415964734006	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	5.162408872056631	1	0.3424362138253274	1305
chr9:69336027-69336527	Anxa2	0.0869024957707024	0.0691059236649872	0.006005477239027	0.006005477239027	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.484526157919239	1	0.2488404506756913	780
chr15:76195739-76196239	Plec	0.0390192328769515	0.0945680443175928	0.003689972543946	0.003689972543946	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.981094650995471	1	0.4425431418289051	993
chr10:105574418-105574918	Tmtc2	0.109690454691735	0.0776272136965643	0.0085149643668286	0.0085149643668286	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.437446188605739	1	0.3147663601048595	1948
chr2:72286144-72286644	Rapgef4	0.0310634421167659	0.0864150304460567	0.0026843482962796	0.0026843482962796	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.9472536951209807	1	0.2271884563414863	6857
chr4:94603164-94603664	Tek	0.0791454370994378	0.0686822146049113	0.0054358838958631	0.0054358838958631	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.4522320329570624	1	0.3274046137252223	1883
chr2:164942870-164943370	Pltp	0.0281443594694218	0.1272724117296077	0.0035820005062583	0.0035820005062583	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.428507759629735	1	0.3702871098425507	261
chr7:31002504-31003004	Fxyd5	0.0289461805147116	0.1049795103405301	0.003038755856663	0.003038755856663	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.691789619559744	1	0.1879841495704348	5572
chr17:33951105-33951605	Kank3	0.0345817366024697	0.0525350044629775	0.0018167516867482	0.0018167516867482	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.854183557238267	1	0.2994932388621098	2468
chr12:113074256-113074756	Crip2	0.0170005150952662	0.0692653136993411	0.001177546011124	0.001177546011124	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.6249156729885232	1	0.2865344985372518	8458
chr5:24360883-24361383	Nos3	0.0592348897312072	0.0858252144793664	0.0050838471158424	0.0050838471158424	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.4103127785274805	1	0.3415990915553162	1660
chr14:32168014-32168514	Galnt15	0.0850018577257798	0.0537844372833862	0.0045717770858235	0.0045717770858235	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.561950947036201	1	0.2572879346104197	2244
chr5:134571766-134572266	Eln	0.0291445142589698	0.0633339525676502	0.0018458372836848	0.0018458372836848	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.235543702935749	1	0.3320763753239658	6210
chr2:65189414-65189914	Cobll1	0.034724861099594	0.0604788606126913	0.0021001200342374	0.0021001200342374	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	7.300818262923305	1	0.3936931155247187	156
chr10:12842592-12843092	Utrn	0.0180426608731511	0.073944194285122	0.0013341500210248	0.0013341500210248	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.3079587572909603	1	0.3273676408250689	9128
chr2:152789448-152789948	Bcl2l1	0.0332741131567284	0.0572894261162114	0.0019062548472748	0.0019062548472748	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.7557230237251646	1	0.1560365030135875	2797
chr9:120571373-120571873	Myrip	0.0397117604149648	0.0789073013438681	0.0031335478459591	0.0031335478459591	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.064229651897124	1	0.3554881011421165	2266
chr6:72552675-72553175	Tcf7l1	0.0176191046089213	0.0539312658417977	0.0009502206145581	0.0009502206145581	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.505517079868403	1	0.1850493983881411	2712
chr18:4514314-4514814	Jcad	0.1105228224923917	0.0965510798604927	0.0106710978608699	0.0106710978608699	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.245681242593267	1	0.425678607308797	1990
chr3:88395661-88396161	Lmna	0.0051709393517358	0.0519158727722287	0.0002684538294976	0.0002684538294976	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.830250920314966	1	0.2442154379330047	3428
chr10:105490609-105491109	Tmtc2	0.0872433348372596	0.0568475103235813	0.0049595663778247	0.0049595663778247	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.437446188605739	1	0.3147663601048595	2614
chr4:118427850-118428350	Tie1	0.2557088039922067	0.0619372480197898	0.0158378996137091	0.0158378996137091	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.176547123191302	1	0.2710895311308022	126
chr15:97828718-97829218	Rapgef3	0.0398720586533779	0.0869936504099342	0.0034686159316163	0.0034686159316163	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.3844561993031643	1	0.4526393096135501	1052
chr2:26663531-26664031	Egfl7	0.0297322005699632	0.0988005314531197	0.0029375572175831	0.0029375572175831	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.125584330538321	1	0.2444686643277272	4992
chr15:25622110-25622610	Myo10	0.0653538379120556	0.0837965129316612	0.0054764237237312	0.0054764237237312	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.982407052340207	1	0.2746905879554051	3470
chr14:27038657-27039157	Il17rd	0.0481996420690086	0.0570426316750616	0.0027494344294122	0.0027494344294122	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.494164614975556	1	0.1348017935545757	5091
chr7:45733473-45733973	Rasip1	0.0092847649137371	0.1197999653721999	0.0011123145151547	0.0011123145151547	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.12408301079487	1	0.5434756874135794	1986
chr11:44611456-44611956	Ebf1	0.0524440273421112	0.1406010529085015	0.007373685463063	0.007373685463063	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.514514503593896	1	0.3902453709766776	6721
chr11:69059307-69059807	Arhgef15	0.0153758511647394	0.0583230043402118	0.0008967658342155	0.0008967658342155	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.8155280266738085	1	0.4249890405695226	6736
chr11:44470910-44471410	Ebf1	0.1300086064432319	0.1336898276240193	0.0173808281850346	0.0173808281850346	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.514514503593896	1	0.3902453709766776	1144
chr2:65239026-65239526	Cobll1	0.0621382917811757	0.122888765967743	0.0076360979963322	0.0076360979963322	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	7.300818262923305	1	0.3936931155247187	273
chr1:161877072-161877572	Dnm3	0.1148034413569917	0.085773993978375	0.0098471496876513	0.0098471496876513	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.3181324106487184	1	0.4743945014476431	1763
chr8:94674178-94674678	Pllp	0.0388862894807714	0.0542295216002354	0.0021087848753505	0.0021087848753505	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	6.348843403027934	1	0.2212972216902438	80
chr15:102136045-102136545	Tns2	0.046758387258685	0.0713943185659173	0.003338283195575	0.003338283195575	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.3346013687472835	1	0.4260062903160869	6162
chr17:44121527-44122027	Clic5	0.0895368125846873	0.1657891575799074	0.0148442327308053	0.0148442327308053	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.026253505230025	1	0.355563946068793	3828
chr4:137890491-137890991	Alpl	0.0052281227861167	0.0635549502499453	0.0003322730835722	0.0003322730835722	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.455458512481113	1	0.5859728948979804	8608
chr11:76153200-76153700	Nxn	0.0313637472322816	0.0726105356655142	0.0022773384870137	0.0022773384870137	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	1.822120918496528	1	0.2854221826636064	4786
chr15:76274152-76274652	Plec	0.027659368484481	0.1391270797931017	0.0038481671661672	0.0038481671661672	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.981094650995471	1	0.4425431418289051	2474
chr2:164997751-164998251	Pltp	0.0129237984699466	0.1366112952029675	0.0017655368479215	0.0017655368479215	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.428507759629735	1	0.3702871098425507	9443
chr14:11553195-11553695	Ptprg	0.1340087087191436	0.0751900013458427	0.010076114988947	0.010076114988947	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.749314258999494	1	0.414490586433088	1134
chr6:31642473-31642973	Podxl	0.0570443212608771	0.0975597698555501	0.0055652308537772	0.0055652308537772	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.943830131825109	1	0.4597056649947633	295
chr15:74933608-74934108	Ly6a	0.0526829390710084	0.1000199717783386	0.0052693460790821	0.0052693460790821	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.4158202086902656	1	0.3355076114058145	5837
chr1:194879538-194880038	Plxna2	0.196639231128957	0.0883190407727118	0.017366988271593	0.017366988271593	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.9251876782609325	1	0.3504049589972172	644
chr4:154375964-154376464	Prdm16	0.0577314750644166	0.098515547707575	0.0056874478859372	0.0056874478859372	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.2010245286360286	1	0.3358447027270844	5725
chr15:74989207-74989707	Ly6a	0.0354636511650715	0.0992012498217373	0.0035180385188172	0.0035180385188172	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.4158202086902656	1	0.3355076114058145	8798
chr12:113014164-113014664	Crip2	0.0373012349209822	0.054869089219711	0.0020466847868847	0.0020466847868847	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.6249156729885232	1	0.2865344985372518	2805
chr15:83211460-83211960	A4galt	0.0084853607086121	0.0745842368326882	0.0006328741527019	0.0006328741527019	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.50339095600378	1	0.4878702666265556	9602
chr9:21962025-21962525	Dock6	0.0516801496604869	0.0525393622331959	0.0027152421032781	0.0027152421032781	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.2427753068262755	1	0.1940538821583156	5820
chr3:131139418-131139918	Lef1	0.0503553491719302	0.1478156271443381	0.007443307517921	0.007443307517921	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	4.422473847125068	1	0.39663989317253	708
chr2:26668585-26669085	Egfl7	0.0598778581946051	0.1830745077417742	0.010962109413609	0.010962109413609	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	3.125584330538321	1	0.2444686643277272	135
chr2:72297606-72298106	Rapgef4	0.0550561407502123	0.0982113680942859	0.0054071389050699	0.0054071389050699	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.9472536951209807	1	0.2271884563414863	5566
chr7:141337881-141338381	Eps8l2	0.0064692185594031	0.0752259055416868	0.0004866528242781	0.0004866528242781	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	5.194280734335493	1	0.5325602531410327	1837
chr5:43855730-43856230	Prom1	0.0212444491649249	0.052945745980984	0.001124803208992	0.001124803208992	Erg	True	Erg_extended_+/+	Erg_extended_+/+_(120g)	Erg_extended_+/+_(281r)	2.7046468723093544	1	0.2822241807084432	2206
